Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
4083,Bowtie,,2023-07-08,4.3,Cash
4087,Coat,,2023-08-30,1.1,Credit Card
4086,Loafers,,2023-06-06,4.1,Credit Card
4055,Leggings,17.0,2022-10-31,1.5,Credit Card
3986,Slippers,158.0,2023-03-19,4.7,Cash
4025,Pajamas,161.0,2023-09-03,2.5,Cash
3972,Boots,19.0,2023-07-08,3.8,Credit Card
4038,Sunglasses,149.0,2023-02-27,2.1,Cash
4075,Jeans,148.0,2022-11-05,1.5,Cash
4098,Cardigan,48.0,2023-04-18,2.7,Cash
4061,Jeans,67.0,2023-06-26,,Cash
3973,Backpack,160.0,2022-10-27,1.9,Credit Card
4080,Sunglasses,84.0,2023-04-16,4.2,Cash
3964,T-shirt,,2023-09-24,1.2,Credit Card
4061,Overalls,33.0,2022-11-10,1.3,Credit Card
4119,Cardigan,138.0,2023-01-12,3.1,Credit Card
4016,Blouse,,2023-09-24,2.1,Credit Card
3961,Vest,167.0,2023-02-09,1.9,Credit Card
4025,Dress,141.0,2023-07-23,2.9,Cash
4098,Polo Shirt,,2023-08-26,3.3,Credit Card
4107,Flannel Shirt,,2023-04-09,2.6,Credit Card
3982,Dress,154.0,2023-04-25,3.9,Cash
4020,Trousers,47.0,2023-03-07,3.4,Credit Card
4099,Backpack,133.0,2023-05-29,1.3,Cash
3989,Jeans,20.0,2023-07-23,2.3,Cash
4034,Jacket,134.0,2023-08-04,1.4,Credit Card
4102,Onesie,77.0,2023-07-03,3.8,Cash
4061,Skirt,20.0,2023-02-17,2.2,Credit Card
4071,Tie,142.0,2023-04-20,2.6,Credit Card
3978,Camisole,102.0,2022-10-14,4.3,Cash
4119,Blazer,126.0,2023-09-14,4.1,Cash
4085,Sneakers,20.0,2023-03-17,3.0,Cash
4009,Leggings,92.0,2023-06-22,2.7,Cash
3993,Tunic,,2023-05-09,1.2,Credit Card
4052,Raincoat,172.0,2023-09-18,1.5,Credit Card
4095,Vest,199.0,2023-05-17,4.1,Cash
4000,Hoodie,149.0,2023-08-17,,Credit Card
4019,Sun Hat,106.0,2023-02-16,,Credit Card
4094,Jumpsuit,103.0,2023-07-19,5.0,Cash
4065,Leggings,29.0,2023-04-18,1.8,Credit Card
4099,Kimono,106.0,2023-01-08,4.5,Cash
4072,Flip-Flops,67.0,2023-09-14,,Cash
3967,Sweater,100.0,2023-07-06,1.1,Cash
3957,Vest,98.0,2023-02-02,2.8,Cash
4075,Blazer,133.0,2022-10-03,4.0,Credit Card
4115,Tank Top,11.0,2023-08-15,,Credit Card
4031,Overalls,45.0,2023-05-17,1.9,Credit Card
3999,Kimono,68.0,2022-12-19,2.4,Cash
3957,Backpack,,2023-01-13,3.0,Cash
3972,Shorts,64.0,2023-04-22,3.3,Cash
4080,Swimsuit,,2022-12-02,4.4,Cash
4026,Flip-Flops,,2022-10-27,3.2,Cash
4110,Skirt,40.0,2023-07-07,3.5,Credit Card
4021,Jeans,116.0,2022-11-01,4.3,Credit Card
4054,Gloves,194.0,2023-07-22,4.9,Cash
4046,Sweater,,2022-12-13,2.2,Cash
4118,T-shirt,132.0,2023-05-03,4.2,Credit Card
4011,Blouse,51.0,2022-11-13,4.1,Cash
4106,Skirt,115.0,2023-04-16,1.9,Credit Card
4087,Leggings,,2023-04-25,4.7,Cash
4029,Tank Top,,2022-12-08,3.1,Cash
3968,Camisole,51.0,2022-10-05,1.8,Credit Card
3998,Belt,,2022-11-21,3.5,Credit Card
4093,Gloves,156.0,2023-05-04,1.4,Cash
4101,Coat,,2023-03-16,3.8,Credit Card
3974,Hoodie,,2023-04-02,,Credit Card
4033,Socks,142.0,2023-03-14,3.0,Cash
3979,Camisole,163.0,2023-05-20,3.3,Cash
4058,Swimsuit,173.0,2023-09-17,,Credit Card
3988,Polo Shirt,,2023-06-18,3.3,Credit Card
3992,T-shirt,179.0,2023-04-28,3.9,Cash
4099,Tank Top,31.0,2023-02-21,2.0,Credit Card
4028,Sweater,165.0,2023-03-20,2.6,Credit Card
4067,Sandals,133.0,2023-06-14,3.3,Cash
4010,Dress,,2023-09-07,2.7,Credit Card
4113,Shorts,163.0,2023-06-26,4.2,Cash
4086,Sweater,,2023-04-24,3.6,Cash
4038,Blazer,56.0,2023-03-16,3.6,Cash
4044,Jacket,140.0,2023-03-18,4.0,Credit Card
4119,Sandals,195.0,2023-04-03,4.0,Credit Card
4023,Trousers,126.0,2023-06-11,1.4,Credit Card
4072,Tank Top,27.0,2023-03-31,1.6,Cash
4026,Flip-Flops,108.0,2022-11-22,3.3,Cash
4019,Pajamas,,2022-12-29,3.3,Cash
4039,Sneakers,,2023-02-09,3.3,Cash
4044,Tank Top,139.0,2023-05-30,4.1,Credit Card
4010,Coat,48.0,2023-05-10,3.3,Cash
4074,Blouse,55.0,2023-02-19,4.4,Credit Card
4110,Slippers,167.0,2022-10-04,4.6,Credit Card
4041,Overalls,146.0,2022-10-05,4.4,Credit Card
3961,Shorts,40.0,2022-10-28,1.9,Credit Card
3991,Blouse,,2023-04-17,4.1,Credit Card
4122,Leggings,164.0,2023-06-27,3.3,Cash
3957,Pants,10.0,2023-05-18,1.2,Credit Card
4112,Tunic,183.0,2023-03-23,1.1,Cash
4078,Slippers,143.0,2023-06-25,1.6,Credit Card
3958,Tie,21.0,2023-05-02,2.8,Credit Card
3959,Handbag,119.0,2023-06-30,4.6,Credit Card
4001,Bowtie,133.0,2022-12-08,1.7,Cash
4062,Wallet,107.0,2023-02-28,3.2,Credit Card
4099,Shorts,199.0,2023-09-16,1.9,Cash
4082,Flannel Shirt,188.0,2022-10-31,2.3,Cash
4057,Flannel Shirt,118.0,2023-04-02,4.6,Credit Card
4094,Boots,,2022-11-07,4.6,Credit Card
3977,Sunglasses,69.0,2023-05-02,3.6,Cash
3976,Onesie,31.0,2023-04-15,1.1,Credit Card
4094,Wallet,149.0,2023-03-31,2.1,Credit Card
3964,Kimono,58.0,2023-02-09,,Credit Card
4070,Sneakers,,2023-03-17,2.6,Credit Card
3988,Leggings,11.0,2022-11-25,4.9,Credit Card
4047,Jumpsuit,40.0,2022-12-19,3.3,Cash
4053,Camisole,106.0,2022-12-30,1.1,Cash
4110,Onesie,186.0,2023-02-10,4.1,Cash
4048,Gloves,114.0,2023-03-05,4.1,Credit Card
4056,Hoodie,49.0,2023-02-12,1.6,Credit Card
4002,Sandals,159.0,2022-11-06,1.4,Cash
3959,Jumpsuit,147.0,2023-06-21,3.3,Cash
3988,Cardigan,103.0,2023-07-30,3.5,Credit Card
4075,Romper,184.0,2023-08-11,1.9,Credit Card
4051,Hoodie,62.0,2023-05-31,4.2,Credit Card
4006,Raincoat,152.0,2023-03-02,,Cash
4070,Sun Hat,104.0,2022-10-04,4.5,Cash
3959,Boots,133.0,2022-12-14,4.2,Credit Card
4013,Wallet,88.0,2023-01-13,2.3,Credit Card
3962,Backpack,190.0,2023-01-13,1.5,Credit Card
4028,Poncho,45.0,2023-06-29,4.1,Cash
4048,Scarf,178.0,2023-04-28,1.6,Cash
4006,Tank Top,,2023-07-02,4.1,Credit Card
3980,Jacket,189.0,2023-05-08,2.1,Credit Card
4114,Jacket,35.0,2022-10-10,4.4,Credit Card
4117,Kimono,112.0,2023-06-21,1.7,Cash
4034,Sweater,150.0,2023-01-29,1.0,Cash
4013,Scarf,185.0,2023-03-13,3.1,Credit Card
4016,T-shirt,51.0,2023-05-30,4.6,Credit Card
4083,Wallet,172.0,2022-10-23,5.0,Credit Card
4049,Scarf,,2022-11-03,4.9,Cash
3966,Overalls,,2023-05-21,1.8,Cash
4028,Pajamas,,2022-10-12,,Credit Card
4083,Socks,121.0,2023-02-04,3.4,Cash
4112,Kimono,,2023-04-29,4.3,Credit Card
4010,Skirt,104.0,2023-01-09,,Cash
3958,Trousers,,2022-10-25,2.5,Cash
4007,Scarf,,2023-08-16,,Cash
4120,Slippers,112.0,2023-03-03,1.3,Credit Card
4058,Tunic,143.0,2023-02-16,1.3,Credit Card
3985,Flannel Shirt,162.0,2022-12-19,1.2,Credit Card
4028,Trench Coat,,2023-01-18,1.7,Cash
4102,Leggings,54.0,2023-06-21,1.8,Credit Card
4085,Tunic,122.0,2023-08-27,2.8,Cash
4083,Blazer,,2023-04-30,1.6,Cash
4000,Romper,142.0,2022-11-02,1.9,Credit Card
4098,Overalls,18.0,2022-12-29,1.1,Credit Card
4006,Backpack,140.0,2022-10-25,2.8,Cash
4101,Pants,69.0,2023-09-22,1.6,Credit Card
4111,Trench Coat,182.0,2023-03-21,2.8,Cash
4101,Skirt,,2022-10-26,2.6,Credit Card
4001,Blouse,10.0,2023-07-05,3.7,Credit Card
3973,Gloves,32.0,2023-08-11,2.4,Cash
4107,Swimsuit,112.0,2023-07-02,1.4,Credit Card
3989,Pajamas,111.0,2023-01-24,3.9,Credit Card
3973,Bowtie,61.0,2022-10-17,4.7,Credit Card
3989,Flip-Flops,198.0,2023-08-09,4.9,Credit Card
4023,Trench Coat,33.0,2023-02-21,4.7,Credit Card
4102,Socks,195.0,2022-11-06,,Cash
4015,Jumpsuit,159.0,2023-01-18,1.1,Cash
4090,Vest,80.0,2023-02-16,3.7,Cash
4027,Socks,59.0,2023-09-09,4.9,Credit Card
4006,Jacket,113.0,2023-07-25,2.8,Cash
3962,Sneakers,76.0,2022-10-08,,Credit Card
4093,Belt,,2023-07-27,4.7,Credit Card
4114,Coat,153.0,2023-05-11,4.7,Cash
4021,Umbrella,,2023-08-24,4.7,Credit Card
4100,Blazer,39.0,2022-11-04,2.9,Credit Card
4073,Sunglasses,75.0,2023-08-08,2.9,Cash
3957,Backpack,157.0,2023-06-02,5.0,Cash
4066,Skirt,123.0,2023-08-03,3.7,Credit Card
4121,Pants,154.0,2023-06-07,,Credit Card
3970,Overalls,72.0,2023-07-23,2.5,Credit Card
4039,Skirt,127.0,2023-06-08,2.7,Credit Card
4067,Poncho,160.0,2022-12-10,4.9,Credit Card
4061,Shorts,133.0,2023-02-18,2.9,Cash
4027,Boots,,2023-03-23,4.9,Credit Card
3988,Jeans,,2022-12-19,1.8,Cash
4089,Overalls,66.0,2023-07-13,4.6,Cash
4076,Hat,68.0,2023-02-16,2.2,Credit Card
4083,Sneakers,115.0,2022-11-27,3.9,Credit Card
4049,Jeans,142.0,2023-01-17,3.3,Cash
4089,Onesie,189.0,2023-04-05,,Credit Card
3968,Wallet,73.0,2023-04-19,2.2,Cash
4014,Flannel Shirt,112.0,2023-08-10,,Credit Card
3969,Bowtie,97.0,2023-02-17,2.7,Credit Card
4028,Raincoat,,2023-06-28,1.2,Cash
4064,Sandals,131.0,2022-10-08,3.7,Cash
4093,Shorts,65.0,2023-03-03,2.6,Cash
4071,Sun Hat,78.0,2023-03-13,4.7,Cash
4037,Hoodie,,2022-10-23,4.0,Credit Card
3958,Raincoat,58.0,2023-05-27,3.1,Credit Card
4057,Belt,61.0,2023-01-14,1.3,Credit Card
4006,Scarf,71.0,2023-04-01,3.6,Cash
4042,Pants,62.0,2023-04-13,4.6,Credit Card
3977,Vest,73.0,2023-09-20,4.3,Credit Card
4103,Trench Coat,101.0,2023-06-10,1.8,Cash
3963,Belt,,2023-03-04,4.9,Credit Card
4014,Trench Coat,,2023-06-19,3.2,Credit Card
4065,Trousers,183.0,2022-10-09,3.0,Cash
3976,Sweater,136.0,2023-07-22,3.4,Credit Card
4020,Bowtie,148.0,2023-03-15,2.7,Cash
4007,Sneakers,133.0,2023-06-14,4.5,Credit Card
3999,Swimsuit,90.0,2023-08-25,4.5,Credit Card
4041,Skirt,157.0,2023-08-25,1.7,Credit Card
4036,Sweater,135.0,2023-01-24,2.3,Cash
3973,Backpack,,2023-07-22,,Credit Card
4117,Pajamas,140.0,2023-02-07,4.0,Credit Card
4117,Camisole,66.0,2023-09-13,1.1,Credit Card
3981,Belt,42.0,2022-10-11,3.4,Credit Card
3964,Socks,,2023-03-23,2.7,Credit Card
4079,Cardigan,132.0,2023-07-28,5.0,Cash
4067,Socks,18.0,2023-08-19,3.8,Credit Card
3963,Vest,110.0,2023-07-09,4.8,Cash
4108,Hat,54.0,2022-10-25,2.6,Credit Card
4117,Loafers,40.0,2022-12-12,1.6,Cash
4042,Sneakers,127.0,2023-09-03,2.5,Cash
4021,Flannel Shirt,12.0,2023-05-11,,Credit Card
4020,Loafers,,2022-10-02,1.3,Credit Card
3984,Kimono,158.0,2022-12-27,1.7,Credit Card
4078,Flannel Shirt,,2023-08-13,2.3,Credit Card
4018,Belt,76.0,2023-02-07,5.0,Cash
4044,Skirt,,2023-02-17,3.6,Cash
3970,Umbrella,78.0,2022-12-16,,Cash
4042,Sweater,166.0,2023-08-31,5.0,Cash
4090,Backpack,57.0,2022-10-24,3.7,Credit Card
4017,Boots,63.0,2023-01-29,1.6,Cash
3975,Shorts,105.0,2022-11-17,,Credit Card
4110,Gloves,112.0,2023-04-01,4.7,Credit Card
4115,Shorts,56.0,2023-06-30,,Credit Card
4069,Sweater,157.0,2023-08-05,2.3,Cash
3981,Dress,35.0,2022-12-12,2.8,Credit Card
4117,Sunglasses,70.0,2023-03-21,1.2,Cash
4071,Sneakers,107.0,2023-06-25,4.1,Cash
4105,Boots,,2023-02-22,2.7,Cash
3988,Jacket,199.0,2023-08-10,2.2,Credit Card
3978,Polo Shirt,,2022-10-10,1.1,Cash
3972,Skirt,55.0,2023-05-29,4.6,Credit Card
3965,Sneakers,44.0,2023-01-07,,Credit Card
4053,Gloves,171.0,2023-03-10,1.1,Credit Card
4037,Flip-Flops,194.0,2022-12-19,3.9,Cash
3973,Tank Top,134.0,2022-10-22,3.2,Cash
3989,Romper,153.0,2023-01-26,3.4,Credit Card
3972,Vest,22.0,2022-11-20,3.0,Credit Card
4070,Vest,186.0,2023-07-17,1.5,Cash
3971,Vest,,2023-05-15,2.4,Credit Card
4034,Skirt,75.0,2023-09-07,3.0,Credit Card
4113,Gloves,171.0,2023-05-25,3.6,Cash
4117,Camisole,,2023-05-31,2.8,Credit Card
4067,Tank Top,76.0,2023-02-25,2.8,Credit Card
3973,Sneakers,153.0,2023-07-01,4.7,Cash
3983,Kimono,75.0,2023-05-13,2.8,Credit Card
3971,Scarf,115.0,2023-05-25,1.7,Credit Card
4100,Coat,,2023-04-05,2.6,Cash
3970,Scarf,165.0,2023-08-10,1.8,Credit Card
4032,Raincoat,,2023-04-07,3.6,Credit Card
4054,Handbag,176.0,2022-11-29,,Credit Card
4059,Cardigan,82.0,2023-09-03,2.1,Cash
3981,Romper,182.0,2023-03-09,4.9,Cash
4115,Loafers,198.0,2022-11-05,,Cash
4062,Cardigan,30.0,2023-06-21,4.9,Cash
4016,Camisole,83.0,2023-05-07,3.1,Credit Card
4110,T-shirt,47.0,2023-02-15,1.6,Cash
4116,Skirt,173.0,2023-09-18,4.7,Credit Card
3959,Hat,96.0,2023-06-26,3.9,Credit Card
4073,Trench Coat,166.0,2022-12-22,4.3,Credit Card
4055,Tank Top,28.0,2023-01-13,3.3,Cash
4075,Flip-Flops,,2022-10-03,4.0,Cash
4066,Onesie,90.0,2023-06-15,3.1,Cash
4115,Poncho,84.0,2023-06-26,1.0,Credit Card
4115,Blazer,164.0,2022-12-07,3.7,Credit Card
3982,Tank Top,79.0,2023-08-08,2.5,Credit Card
4043,Boots,102.0,2023-03-14,4.5,Cash
3963,Coat,143.0,2023-08-26,4.5,Cash
4073,Leggings,115.0,2023-06-25,2.6,Credit Card
4089,Umbrella,,2023-04-22,2.3,Cash
4041,Jacket,42.0,2023-09-23,1.2,Cash
4107,Coat,179.0,2023-06-22,1.7,Credit Card
4006,Hat,200.0,2023-02-20,1.7,Credit Card
3984,Trousers,30.0,2022-11-25,4.4,Cash
3983,Overalls,111.0,2023-07-21,1.7,Cash
3960,Pants,,2023-05-05,2.8,Cash
4109,T-shirt,,2022-12-22,1.6,Cash
3974,Wallet,150.0,2023-02-04,3.4,Credit Card
4108,Onesie,,2023-08-29,2.0,Cash
4006,Belt,144.0,2023-01-22,3.7,Credit Card
4103,Trousers,31.0,2022-12-27,4.4,Credit Card
3989,Jeans,,2023-05-09,4.3,Credit Card
4120,Hat,31.0,2022-10-17,4.8,Credit Card
4087,Sandals,109.0,2023-08-27,4.6,Credit Card
4022,Jacket,73.0,2023-04-04,1.4,Cash
4047,Coat,123.0,2023-07-09,2.0,Credit Card
4064,Umbrella,43.0,2023-04-12,4.7,Credit Card
4080,Tunic,53.0,2023-08-16,4.0,Cash
4115,T-shirt,,2023-02-22,4.7,Cash
4070,Loafers,93.0,2022-12-25,4.8,Cash
4004,Raincoat,129.0,2023-05-25,4.9,Cash
4019,Onesie,148.0,2023-05-05,4.8,Cash
3992,Slippers,150.0,2023-06-05,3.8,Cash
3968,T-shirt,188.0,2023-02-28,3.4,Cash
3972,Kimono,161.0,2023-06-23,1.4,Cash
3989,Boots,171.0,2023-01-17,4.8,Credit Card
4036,Onesie,154.0,2022-11-21,3.8,Credit Card
4106,Shorts,173.0,2023-05-17,1.1,Cash
4068,Dress,89.0,2023-01-08,3.1,Cash
4088,Jeans,133.0,2023-09-25,4.8,Credit Card
4048,Sunglasses,32.0,2022-10-03,1.1,Credit Card
4036,Umbrella,103.0,2023-04-16,3.0,Cash
4106,Cardigan,49.0,2023-04-26,4.3,Cash
4095,Gloves,10.0,2023-01-03,1.8,Cash
3994,Flannel Shirt,44.0,2023-07-31,1.5,Cash
3994,Trench Coat,130.0,2023-01-19,3.0,Credit Card
4077,Coat,186.0,2023-09-03,4.7,Credit Card
4036,Tunic,132.0,2023-08-26,2.9,Cash
4111,Pants,120.0,2023-09-15,1.2,Credit Card
4044,Jumpsuit,162.0,2022-11-15,3.8,Credit Card
4031,Skirt,11.0,2023-04-10,2.1,Credit Card
4051,Skirt,58.0,2022-11-18,,Cash
3959,Blazer,153.0,2023-06-30,1.8,Cash
4089,Poncho,73.0,2022-11-17,2.3,Credit Card
4107,Trousers,,2023-05-29,2.3,Credit Card
3994,Bowtie,109.0,2023-07-05,1.4,Cash
3971,Kimono,66.0,2023-06-15,2.5,Cash
4017,Poncho,118.0,2022-12-17,4.3,Credit Card
4086,Raincoat,142.0,2023-03-01,4.4,Credit Card
4100,Polo Shirt,166.0,2022-12-16,2.0,Cash
3970,Sandals,185.0,2023-04-15,4.4,Credit Card
4065,Wallet,176.0,2023-04-05,,Cash
4045,Kimono,78.0,2023-03-25,2.1,Credit Card
4007,Sandals,27.0,2023-07-17,3.8,Credit Card
4008,Swimsuit,,2023-03-10,1.4,Cash
4120,Overalls,173.0,2023-05-02,4.2,Credit Card
4008,T-shirt,125.0,2023-08-16,,Cash
3974,Raincoat,169.0,2023-07-09,2.8,Cash
4044,Blazer,92.0,2023-08-01,4.8,Cash
4005,Romper,,2022-10-13,3.4,Cash
4078,Trousers,,2023-05-05,1.2,Cash
4076,Flannel Shirt,57.0,2022-12-19,1.5,Credit Card
4110,Jumpsuit,82.0,2023-01-30,2.1,Credit Card
4041,Wallet,193.0,2022-12-09,4.4,Credit Card
4105,Loafers,12.0,2023-05-25,4.4,Credit Card
4101,Onesie,48.0,2022-12-14,1.7,Cash
4042,Shorts,,2023-01-22,2.3,Cash
4114,Sneakers,117.0,2023-09-01,4.2,Cash
4033,Umbrella,137.0,2023-06-01,1.2,Cash
4064,Flannel Shirt,128.0,2022-12-01,4.1,Credit Card
4041,Camisole,18.0,2023-05-20,4.2,Credit Card
3998,Handbag,47.0,2023-08-17,2.8,Credit Card
3983,Jeans,,2023-06-16,1.7,Credit Card
4073,Pants,28.0,2023-07-25,2.4,Credit Card
3967,Tie,56.0,2022-10-15,4.0,Credit Card
4083,Gloves,,2022-12-18,3.2,Credit Card
4013,Wallet,107.0,2022-12-28,3.4,Cash
3957,Pants,41.0,2023-01-26,4.2,Credit Card
4120,Raincoat,192.0,2023-05-31,3.9,Credit Card
4014,Kimono,123.0,2023-09-14,1.7,Cash
4015,Jeans,18.0,2023-07-22,4.8,Cash
4076,Boots,,2022-10-30,4.9,Credit Card
4116,Sunglasses,34.0,2022-10-20,2.7,Credit Card
4011,Poncho,63.0,2023-09-29,1.5,Credit Card
4018,Tank Top,184.0,2023-05-09,4.5,Credit Card
4080,Belt,92.0,2023-03-12,,Credit Card
4041,Swimsuit,,2023-02-18,2.5,Credit Card
4053,Scarf,200.0,2023-07-06,3.6,Credit Card
4009,Poncho,143.0,2023-08-19,4.8,Cash
4059,Hoodie,,2023-08-24,4.5,Credit Card
4004,Socks,86.0,2023-05-19,4.3,Cash
3958,Pajamas,,2022-10-30,4.5,Cash
4049,Handbag,180.0,2023-09-10,,Cash
3959,Skirt,38.0,2023-07-11,,Credit Card
3975,Sneakers,121.0,2023-02-22,1.1,Credit Card
4048,Handbag,52.0,2023-05-28,3.5,Credit Card
3964,Umbrella,159.0,2023-05-18,1.7,Credit Card
4099,Polo Shirt,,2023-07-26,2.2,Credit Card
3986,Bowtie,12.0,2023-03-16,3.1,Credit Card
3993,Flannel Shirt,158.0,2023-09-27,3.3,Cash
4031,Hat,131.0,2023-02-11,3.0,Credit Card
4069,Sandals,49.0,2022-11-07,4.4,Cash
4006,Umbrella,32.0,2023-08-19,1.9,Credit Card
4118,Raincoat,137.0,2023-05-17,3.5,Credit Card
4106,Trousers,,2023-05-05,4.8,Credit Card
4049,Vest,170.0,2023-06-13,1.6,Cash
3968,Slippers,,2023-03-11,,Credit Card
3964,Tie,49.0,2023-03-11,3.1,Credit Card
4007,Sneakers,37.0,2023-01-13,1.7,Credit Card
4007,Blazer,,2023-08-01,1.8,Cash
4029,Socks,152.0,2023-06-27,3.1,Credit Card
4001,Dress,98.0,2022-11-10,1.7,Cash
4013,Slippers,122.0,2023-07-07,4.3,Cash
4024,Flannel Shirt,15.0,2023-07-05,1.8,Credit Card
4001,Tank Top,101.0,2023-08-17,,Cash
4043,Trousers,74.0,2023-09-17,1.6,Credit Card
4098,Flip-Flops,134.0,2022-10-22,1.0,Cash
4019,Shorts,153.0,2023-05-21,1.4,Cash
4002,Belt,188.0,2023-01-17,1.0,Credit Card
4007,Overalls,155.0,2023-05-26,,Cash
3962,Sunglasses,,2023-06-22,2.0,Cash
4002,Raincoat,197.0,2022-11-04,3.9,Cash
4024,Cardigan,163.0,2023-03-31,1.1,Cash
3982,Shorts,151.0,2023-07-27,2.9,Credit Card
3962,T-shirt,,2022-11-04,1.3,Credit Card
3992,Kimono,125.0,2023-03-15,4.1,Credit Card
4054,Umbrella,77.0,2023-06-11,2.9,Credit Card
3985,Pants,126.0,2023-08-06,4.0,Cash
4043,Overalls,,2022-10-31,3.5,Credit Card
4010,Umbrella,107.0,2023-07-14,2.5,Credit Card
4035,Pants,14.0,2023-07-26,4.8,Cash
4073,Flannel Shirt,103.0,2023-03-05,3.5,Credit Card
4018,Cardigan,71.0,2023-04-09,4.1,Credit Card
4051,Flip-Flops,26.0,2023-06-20,2.8,Credit Card
4052,Sun Hat,147.0,2023-08-09,3.2,Cash
4000,Wallet,58.0,2023-10-01,2.6,Credit Card
4091,Coat,137.0,2023-08-19,1.7,Credit Card
4116,Blazer,49.0,2023-04-19,1.5,Credit Card
4068,Kimono,92.0,2022-12-26,1.3,Cash
3973,Cardigan,92.0,2023-04-27,1.8,Credit Card
3987,Jacket,,2023-07-10,3.9,Cash
3993,Cardigan,27.0,2023-01-17,3.6,Cash
3990,T-shirt,,2023-06-17,4.8,Cash
4005,Overalls,55.0,2023-02-13,2.3,Credit Card
4006,Dress,61.0,2023-07-10,3.3,Cash
4093,Scarf,,2023-06-21,3.5,Credit Card
4053,Cardigan,,2023-05-16,4.5,Credit Card
4052,Slippers,,2023-04-30,3.9,Credit Card
4038,Shorts,109.0,2023-01-15,3.6,Cash
4110,Sweater,144.0,2023-06-27,3.6,Credit Card
4066,Kimono,161.0,2022-10-13,3.2,Credit Card
4119,Blazer,103.0,2022-12-20,1.7,Cash
4019,T-shirt,193.0,2022-10-10,3.8,Credit Card
3968,Belt,,2023-09-17,3.3,Cash
4114,Raincoat,63.0,2023-06-04,1.8,Credit Card
4107,Wallet,30.0,2023-04-24,2.2,Cash
4005,T-shirt,173.0,2022-11-11,3.0,Cash
4094,Sweater,,2022-12-18,3.9,Cash
4032,Sandals,116.0,2023-01-31,1.9,Credit Card
3995,Blouse,191.0,2023-08-01,2.2,Cash
4040,Raincoat,,2023-04-24,3.3,Cash
4020,Cardigan,145.0,2023-09-15,2.0,Cash
3970,Trench Coat,,2022-11-26,4.1,Cash
4118,Wallet,,2023-01-02,3.9,Cash
4028,Jumpsuit,65.0,2022-11-29,2.8,Cash
3989,Sun Hat,34.0,2023-08-21,4.4,Cash
4087,Pants,,2023-09-08,1.7,Cash
4106,Hoodie,108.0,2023-08-06,1.3,Cash
4082,Romper,,2022-10-16,,Credit Card
4010,Sneakers,73.0,2023-08-21,4.6,Credit Card
3977,Pants,55.0,2023-03-21,3.1,Credit Card
4077,Camisole,152.0,2022-11-16,1.5,Credit Card
4114,Socks,37.0,2023-07-09,4.6,Credit Card
3973,Belt,157.0,2023-07-08,3.3,Cash
3999,Slippers,127.0,2022-11-22,4.7,Credit Card
4087,Hoodie,119.0,2022-12-20,1.6,Credit Card
4056,Cardigan,52.0,2023-07-19,4.0,Credit Card
4122,Gloves,150.0,2023-08-29,,Credit Card
4087,Dress,96.0,2023-07-05,2.6,Credit Card
4052,Onesie,146.0,2023-06-26,4.5,Credit Card
4084,Raincoat,123.0,2023-08-27,1.7,Cash
4089,Boots,90.0,2023-04-18,2.1,Cash
4075,Umbrella,93.0,2023-09-02,3.4,Credit Card
4002,Handbag,115.0,2022-11-21,4.5,Credit Card
4039,Pajamas,120.0,2023-06-20,3.0,Cash
4052,Belt,92.0,2022-12-09,2.4,Credit Card
4091,Vest,154.0,2022-10-15,4.0,Credit Card
4080,Skirt,106.0,2023-08-30,2.5,Cash
4083,Sandals,200.0,2023-06-09,1.7,Credit Card
4078,Blazer,125.0,2022-10-05,2.6,Cash
4025,Loafers,111.0,2023-04-25,,Cash
4105,Blazer,,2023-04-18,4.0,Cash
4059,Hat,,2023-08-03,4.1,Credit Card
4120,Sunglasses,14.0,2022-10-20,2.1,Cash
4106,Belt,87.0,2022-12-01,4.7,Credit Card
3966,Umbrella,,2022-10-26,4.3,Cash
4010,Leggings,64.0,2023-05-22,3.3,Credit Card
4013,Slippers,15.0,2023-07-29,1.3,Cash
4008,Blouse,186.0,2022-12-08,1.7,Cash
4072,Umbrella,151.0,2023-01-22,3.9,Credit Card
4017,Jumpsuit,156.0,2023-06-05,4.5,Credit Card
4058,Socks,49.0,2022-12-16,,Cash
4012,Sandals,,2023-07-30,3.3,Cash
4035,Blouse,49.0,2023-07-13,3.9,Credit Card
4065,Tie,,2022-12-14,2.4,Credit Card
4053,Sun Hat,159.0,2023-04-18,,Cash
4103,Socks,75.0,2023-07-12,2.9,Credit Card
3997,Blazer,33.0,2023-08-08,3.9,Credit Card
4052,Blazer,155.0,2023-01-28,3.4,Credit Card
4022,Hoodie,197.0,2023-01-24,1.0,Credit Card
4097,Blazer,,2023-02-19,2.9,Cash
3978,Sunglasses,133.0,2023-09-28,3.4,Credit Card
3991,Handbag,,2023-06-20,,Credit Card
3978,Overalls,186.0,2023-09-06,1.6,Cash
4032,Polo Shirt,34.0,2023-05-13,,Credit Card
4070,Hat,86.0,2023-09-05,1.6,Credit Card
4089,Pajamas,,2023-03-06,1.5,Cash
4047,Belt,107.0,2023-08-09,3.8,Cash
4015,Skirt,,2023-05-22,2.9,Credit Card
4106,Blouse,,2022-10-25,1.2,Cash
3967,Flannel Shirt,99.0,2023-02-03,4.0,Cash
4076,Bowtie,121.0,2023-03-12,,Credit Card
4088,Tank Top,40.0,2022-10-24,2.6,Credit Card
4116,Leggings,68.0,2023-05-05,1.7,Credit Card
